time	X11	X12	X13	X14	X21	X22	X31	X32	X33	Y1	Y2	Y3
9430	10.950948	75.142729	1100.0	791.26657	75.142729	1100.0	75.142729	1100.0	791.26657	12.341889	16.967782	10.950948
9440	10.963377	75.000001	1100.0	820.07068	75.000001	1100.0	75.000001	1100.0	820.07068	12.316857	16.954807	10.963377
9450	10.975681	75.0	1100.0	803.63497	75.0	1100.0	75.0	1100.0	803.63497	12.329296	16.941834	10.975681
9460	10.987863	194.84192	1100.0	730.1262	194.84192	1100.0	194.84192	1100.0	730.1262	12.390222	16.924941	10.987863
9470	10.999924	313.48624	1100.0	696.24276	313.48624	1100.0	313.48624	1100.0	696.24276	12.419359	16.882787	10.999924
9480	11.011865	357.22068	1100.0	706.19408	357.22068	1100.0	357.22068	1100.0	706.19408	12.41237	16.829047	11.011865
9490	11.023687	313.39347	1100.0	750.82975	313.39347	1100.0	313.39347	1100.0	750.82975	12.375682	16.775059	11.023687
9500	11.035392	281.79597	1100.0	789.11194	281.79597	1100.0	281.79597	1100.0	789.11194	12.343026	16.728093	11.035392
9510	11.04698	270.04858	1100.0	835.49026	270.04858	1100.0	270.04858	1100.0	835.49026	12.303055	16.684234	11.04698
9520	11.058453	142.95602	1100.0	793.67917	142.95602	1100.0	142.95602	1100.0	793.67917	12.33722	16.649767	11.058453
9530	11.069811	75.005278	1100.0	751.76323	75.005278	1100.0	75.005278	1100.0	751.76323	12.372744	16.634165	11.069811
9540	11.081057	75.0	1100.0	748.28203	75.0	1100.0	75.0	1100.0	748.28203	12.376961	16.621192	11.081057
9550	11.092191	75.0	1100.0	786.43616	75.0	1100.0	75.0	1100.0	786.43616	12.345996	16.608219	11.092191
9560	11.103213	189.93335	1100.0	800.30006	189.93335	1100.0	189.93335	1100.0	800.30006	12.334022	16.582961	11.103213
9570	11.114127	212.66728	1100.0	810.45915	212.66728	1100.0	212.66728	1100.0	810.45915	12.324273	16.550192	11.114127
9580	11.124931	183.60987	1100.0	776.7279	183.60987	1100.0	183.60987	1100.0	776.7279	12.351415	16.517716	11.124931
9590	11.135628	163.25586	1100.0	730.11725	163.25586	1100.0	163.25586	1100.0	730.11725	12.390496	16.489789	11.135628
9600	11.146219	155.69102	1100.0	713.48083	155.69102	1100.0	155.69102	1100.0	713.48083	12.405585	16.463864	11.146219
9610	11.156704	296.241	1100.0	716.91307	296.241	1100.0	296.241	1100.0	716.91307	12.403809	16.429052	11.156704
9620	11.167085	384.96311	1100.0	764.48957	384.96311	1100.0	384.96311	1100.0	764.48957	12.36411	16.373959	11.167085
9630	11.177363	254.77388	1100.0	787.26894	254.77388	1100.0	254.77388	1100.0	787.26894	12.343986	16.313899	11.177363
9640	11.187538	247.432	1100.0	764.30678	247.432	1100.0	247.432	1100.0	764.30678	12.361939	16.274475	11.187538
9650	11.197613	249.30019	1100.0	716.71441	249.30019	1100.0	249.30019	1100.0	716.71441	12.401465	16.2347	11.197613
9660	11.207586	249.98515	1100.0	695.14353	249.98515	1100.0	249.98515	1100.0	695.14353	12.420476	16.194743	11.207586
9670	11.217461	217.46118	1100.0	711.9753	217.46118	1100.0	217.46118	1100.0	711.9753	12.407704	16.156921	11.217461
9680	11.227238	197.03171	1100.0	758.62985	197.03171	1100.0	197.03171	1100.0	758.62985	12.369145	16.123773	11.227238
9690	11.236917	189.44867	1100.0	792.21351	189.44867	1100.0	189.44867	1100.0	792.21351	12.340249	16.092632	11.236917
9700	11.2465	309.5214	1100.0	781.84961	309.5214	1100.0	309.5214	1100.0	781.84961	12.347584	16.046181	11.2465
9710	11.255987	299.36225	1100.0	806.33192	299.36225	1100.0	299.36225	1100.0	806.33192	12.326686	15.997894	11.255987
9720	11.26538	295.5961	1100.0	768.30632	295.5961	1100.0	295.5961	1100.0	768.30632	12.359137	15.950605	11.26538
9730	11.27468	319.05201	1100.0	771.99522	319.05201	1100.0	319.05201	1100.0	771.99522	12.357386	15.902015	11.27468
9740	11.283887	334.09643	1100.0	814.01019	334.09643	1100.0	334.09643	1100.0	814.01019	12.323039	15.849998	11.283887
9750	11.293002	339.68209	1100.0	855.72288	339.68209	1100.0	339.68209	1100.0	855.72288	12.287675	15.796503	11.293002
9760	11.302027	215.85124	1100.0	891.595	215.85124	1100.0	215.85124	1100.0	891.595	12.256464	15.750917	11.302027
9770	11.310962	137.78565	1100.0	853.19039	137.78565	1100.0	137.78565	1100.0	853.19039	12.287646	15.72318	11.310962
9780	11.319808	108.80783	1100.0	808.62865	108.80783	1100.0	108.80783	1100.0	808.62865	12.325212	15.703114	11.319808
9790	11.328566	188.9218	1100.0	798.88111	188.9218	1100.0	188.9218	1100.0	798.88111	12.334622	15.682965	11.328566
9800	11.337237	241.96886	1100.0	832.90963	241.96886	1100.0	241.96886	1100.0	832.90963	12.307224	15.647641	11.337237
9810	11.345822	261.64107	1100.0	784.12611	261.64107	1100.0	261.64107	1100.0	784.12611	12.347625	15.60711	11.345822
9820	11.354321	207.67591	1100.0	800.36181	207.67591	1100.0	207.67591	1100.0	800.36181	12.332867	15.568768	11.354321
9830	11.362736	172.01712	1100.0	771.39195	172.01712	1100.0	172.01712	1100.0	771.39195	12.355931	15.538495	11.362736
9840	11.371067	158.77302	1100.0	723.84696	158.77302	1100.0	158.77302	1100.0	723.84696	12.395616	15.511727	11.371067
9850	11.379315	255.23428	1100.0	701.43948	255.23428	1100.0	255.23428	1100.0	701.43948	12.415436	15.479447	11.379315
9860	11.387481	316.89056	1100.0	784.84398	316.89056	1100.0	316.89056	1100.0	784.84398	12.34711	15.433112	11.387481
9870	11.395565	339.7812	1100.0	832.46617	339.7812	1100.0	339.7812	1100.0	832.46617	12.307547	15.380719	11.395565
9880	11.40357	264.55555	1100.0	860.59262	264.55555	1100.0	264.55555	1100.0	860.59262	12.283065	15.331709	11.40357
9890	11.411494	215.27901	1100.0	843.36672	215.27901	1100.0	215.27901	1100.0	843.36672	12.296169	15.29387	11.411494
9900	11.41934	196.97902	1100.0	796.62589	196.97902	1100.0	196.97902	1100.0	796.62589	12.334812	15.260874	11.41934
9910	11.427108	354.989	1100.0	751.5963	354.989	1100.0	354.989	1100.0	751.5963	12.373254	15.218602	11.427108
9920	11.434798	263.50995	1100.0	762.37142	263.50995	1100.0	263.50995	1100.0	762.37142	12.365575	15.168255	11.434798
9930	11.442412	284.99344	1100.0	807.29809	284.99344	1100.0	284.99344	1100.0	807.29809	12.328622	15.12424	11.442412
9940	11.44995	213.95846	1100.0	845.07041	213.95846	1100.0	213.95846	1100.0	845.07041	12.296372	15.083421	11.44995
9950	11.457413	289.59308	1100.0	840.96068	289.59308	1100.0	289.59308	1100.0	840.96068	12.298474	15.04187	11.457413
9960	11.464802	259.756	1100.0	819.62169	259.756	1100.0	259.756	1100.0	819.62169	12.315601	14.99843	11.464802
9970	11.472117	337.01652	1100.0	778.11647	337.01652	1100.0	337.01652	1100.0	778.11647	12.350803	14.951981	11.472117
9980	11.47936	388.23271	1100.0	775.47802	388.23271	1100.0	388.23271	1100.0	775.47802	12.354321	14.893951	11.47936
9990	11.48653	407.25575	1100.0	814.13308	407.25575	1100.0	407.25575	1100.0	814.13308	12.322919	14.830886	11.48653
10000	11.49363	309.31649	1100.0	858.54235	309.31649	1100.0	309.31649	1100.0	858.54235	12.285469	14.773011	11.49363
10010	11.500658	246.18566	1100.0	855.44408	246.18566	1100.0	246.18566	1100.0	855.44408	12.286762	14.7295	11.500658
10020	11.507617	222.74514	1100.0	821.1204	222.74514	1100.0	222.74514	1100.0	821.1204	12.314414	14.692192	11.507617
10030	11.514506	93.974097	1100.0	774.69688	93.974097	1100.0	93.974097	1100.0	774.69688	12.353362	14.664308	11.514506
10040	11.521327	75.000117	1100.0	758.85451	75.000117	1100.0	75.000117	1100.0	758.85451	12.367798	14.65109	11.521327
10050	11.52808	75.0	1100.0	788.15871	75.0	1100.0	75.0	1100.0	788.15871	12.344449	14.638117	11.52808
10060	11.534765	120.71026	1100.0	786.0235	120.71026	1100.0	120.71026	1100.0	786.0235	12.346152	14.624826	11.534765
10070	11.541385	224.86787	1100.0	808.05507	224.86787	1100.0	224.86787	1100.0	808.05507	12.326639	14.59433	11.541385
10080	11.547938	255.44589	1100.0	784.35632	255.44589	1100.0	255.44589	1100.0	784.35632	12.345218	14.55546	11.547938
10090	11.554426	221.41374	1100.0	736.7135	221.41374	1100.0	221.41374	1100.0	736.7135	12.384809	14.516645	11.554426
10100	11.56085	197.19942	1100.0	708.92921	197.19942	1100.0	197.19942	1100.0	708.92921	12.409012	14.483224	11.56085
10110	11.567209	188.19827	1100.0	788.79341	188.19827	1100.0	188.19827	1100.0	788.79341	12.343706	14.452185	11.567209
10120	11.573506	77.607947	1100.0	835.61968	77.607947	1100.0	77.607947	1100.0	835.61968	12.30498	14.428732	11.573506
10130	11.579739	75.000016	1100.0	868.59832	75.000016	1100.0	75.000016	1100.0	868.59832	12.276572	14.415725	11.579739
10140	11.585911	75.0	1100.0	857.41176	75.0	1100.0	75.0	1100.0	857.41176	12.284597	14.402752	11.585911
10150	11.592021	75.0	1100.0	812.34486	75.0	1100.0	75.0	1100.0	812.34486	12.321677	14.389779	11.592021
10160	11.598071	206.80967	1100.0	732.69996	206.80967	1100.0	206.80967	1100.0	732.69996	12.38883	14.362356	11.598071
10170	11.60406	235.03722	1100.0	737.2283	235.03722	1100.0	235.03722	1100.0	737.2283	12.386379	14.326487	11.60406
10180	11.60999	248.78402	1100.0	779.63665	248.78402	1100.0	248.78402	1100.0	779.63665	12.351684	14.287635	11.60999
10190	11.61586	254.70917	1100.0	820.93305	254.70917	1100.0	254.70917	1100.0	820.93305	12.316646	14.247287	11.61586
10200	11.621673	256.89582	1100.0	823.14979	256.89582	1100.0	256.89582	1100.0	823.14979	12.313478	14.20636	11.621673
10210	11.627427	206.51499	1100.0	745.03581	206.51499	1100.0	206.51499	1100.0	745.03581	12.37777	14.168656	11.627427
10220	11.633124	174.76202	1100.0	700.78071	174.76202	1100.0	174.76202	1100.0	700.78071	12.415104	14.138214	11.633124
10230	11.638765	162.97541	1100.0	691.86135	162.97541	1100.0	162.97541	1100.0	691.86135	12.423829	14.110891	11.638765
10240	11.644349	298.59997	1100.0	726.47637	298.59997	1100.0	298.59997	1100.0	726.47637	12.395926	14.075319	11.644349
10250	11.649878	384.63924	1100.0	772.80088	384.63924	1100.0	384.63924	1100.0	772.80088	12.357049	14.020103	11.649878
10260	11.655352	267.95704	1100.0	811.25506	267.95704	1100.0	267.95704	1100.0	811.25506	12.323766	13.958729	11.655352
10270	11.660771	253.17459	1100.0	781.61987	253.17459	1100.0	253.17459	1100.0	781.61987	12.347397	13.918941	11.660771
10280	11.666137	148.76787	1100.0	734.15135	148.76787	1100.0	148.76787	1100.0	734.15135	12.387042	13.887768	11.666137
10290	11.671449	109.78641	1100.0	712.49289	109.78641	1100.0	109.78641	1100.0	712.49289	12.40625	13.866904	11.671449
10300	11.676708	75.000284	1100.0	736.55718	75.000284	1100.0	75.000284	1100.0	736.55718	12.387361	13.853357	11.676708
10310	11.681915	75.0	1100.0	789.22328	75.0	1100.0	75.0	1100.0	789.22328	12.343573	13.840384	11.681915
10320	11.68707	75.0	1100.0	816.66347	75.0	1100.0	75.0	1100.0	816.66347	12.319648	13.827411	11.68707
10330	11.692173	106.70122	1100.0	798.65278	106.70122	1100.0	106.70122	1100.0	798.65278	12.333415	13.814304	11.692173
10340	11.697226	187.14706	1100.0	751.75039	187.14706	1100.0	187.14706	1100.0	751.75039	12.372215	13.787455	11.697226
10350	11.702229	204.35369	1100.0	719.07813	204.35369	1100.0	204.35369	1100.0	719.07813	12.400376	13.755613	11.702229
10360	11.707182	242.67951	1100.0	804.63653	242.67951	1100.0	242.67951	1100.0	804.63653	12.330374	13.719942	11.707182
10370	11.712086	265.04165	1100.0	849.84349	265.04165	1100.0	265.04165	1100.0	849.84349	12.293165	13.679066	11.712086
10380	11.71694	273.33407	1100.0	887.0941	273.33407	1100.0	273.33407	1100.0	887.0941	12.26133	13.635993	11.71694
10390	11.721747	203.74553	1100.0	882.14369	203.74553	1100.0	203.74553	1100.0	882.14369	12.264134	13.59699	11.721747
10400	11.726506	159.38576	1100.0	839.54364	159.38576	1100.0	159.38576	1100.0	839.54364	12.298999	13.568104	11.726506
10410	11.731217	142.9172	1100.0	750.73685	142.9172	1100.0	142.9172	1100.0	750.73685	12.373639	13.543577	11.731217
10420	11.735882	156.15869	1100.0	748.93983	156.15869	1100.0	156.15869	1100.0	748.93983	12.376458	13.519362	11.735882
10430	11.7405	166.01454	1100.0	788.0837	166.01454	1100.0	166.01454	1100.0	788.0837	12.344631	13.49297	11.7405
10440	11.745072	169.68003	1100.0	832.1776	169.68003	1100.0	169.68003	1100.0	832.1776	12.307422	13.46561	11.745072
10450	11.749598	85.128981	1100.0	840.68181	85.128981	1100.0	85.128981	1100.0	840.68181	12.29904	13.442503	11.749598
10460	11.75408	75.000062	1100.0	837.97107	75.000062	1100.0	75.000062	1100.0	837.97107	12.300365	13.4294	11.75408
10470	11.758517	75.0	1100.0	791.75066	75.0	1100.0	75.0	1100.0	791.75066	12.339166	13.416426	11.758517
10480	11.76291	293.30085	1100.0	776.70732	293.30085	1100.0	293.30085	1100.0	776.70732	12.352945	13.391489	11.76291
10490	11.767259	260.0342	1100.0	806.67328	260.0342	1100.0	260.0342	1100.0	806.67328	12.329031	13.339576	11.767259
10500	11.771565	291.31353	1100.0	854.09798	291.31353	1100.0	291.31353	1100.0	854.09798	12.289411	13.295298	11.771565
10510	11.775828	300.18815	1100.0	780.61966	300.18815	1100.0	300.18815	1100.0	780.61966	12.349476	13.248041	11.775828
10520	11.780048	302.61279	1100.0	756.18742	302.61279	1100.0	302.61279	1100.0	756.18742	12.368678	13.200067	11.780048
10530	11.784227	303.49806	1100.0	708.5091	303.49806	1100.0	303.49806	1100.0	708.5091	12.408322	13.151857	11.784227
10540	11.788364	258.22832	1100.0	681.41561	258.22832	1100.0	258.22832	1100.0	681.41561	12.431965	13.109502	11.788364
10550	11.79246	79.308477	1100.0	699.81659	79.308477	1100.0	79.308477	1100.0	699.81659	12.417869	13.082937	11.79246
10560	11.796515	75.000026	1100.0	758.81855	75.000026	1100.0	75.000026	1100.0	758.81855	12.368974	13.069908	11.796515
10570	11.80053	276.45424	1100.0	791.1824	276.45424	1100.0	276.45424	1100.0	791.1824	12.341062	13.046963	11.80053
10580	11.804504	257.4946	1100.0	779.17667	257.4946	1100.0	257.4946	1100.0	779.17667	12.349774	12.993977	11.804504
10590	11.80844	284.00609	1100.0	733.83992	284.00609	1100.0	284.00609	1100.0	733.83992	12.387101	12.950801	11.80844
10600	11.812336	279.02902	1100.0	696.85454	279.02902	1100.0	279.02902	1100.0	696.85454	12.418724	12.909635	11.812336
10610	11.816193	150.46732	1100.0	776.28364	150.46732	1100.0	150.46732	1100.0	776.28364	12.353855	12.876345	11.816193
10620	11.820012	75.974027	1100.0	819.07543	75.974027	1100.0	75.974027	1100.0	819.07543	12.318818	12.857167	11.820012
10630	11.823793	75.000006	1100.0	859.94261	75.000006	1100.0	75.000006	1100.0	859.94261	12.284117	12.844181	11.823793
10640	11.827536	152.50117	1100.0	861.31544	152.50117	1100.0	152.50117	1100.0	861.31544	12.281651	12.825234	11.827536
10650	11.831242	161.0948	1100.0	821.93176	161.0948	1100.0	161.0948	1100.0	821.93176	12.313688	12.799515	11.831242
10660	11.834911	233.23796	1100.0	739.52337	233.23796	1100.0	233.23796	1100.0	739.52337	12.382836	12.768328	11.834911
10670	11.838544	277.59686	1100.0	731.43324	277.59686	1100.0	277.59686	1100.0	731.43324	12.390876	12.726939	11.838544
10680	11.842141	294.0576	1100.0	766.62391	294.0576	1100.0	294.0576	1100.0	766.62391	12.362476	12.681194	11.842141
10690	11.845701	229.50406	1100.0	812.73951	229.50406	1100.0	229.50406	1100.0	812.73951	12.32375	12.638583	11.845701
10700	11.849227	187.5207	1100.0	827.38156	187.5207	1100.0	187.5207	1100.0	827.38156	12.310303	12.605505	11.849227
10710	11.852717	171.93056	1100.0	830.14106	171.93056	1100.0	171.93056	1100.0	830.14106	12.306953	12.576553	11.852717
10720	11.856173	299.71204	1100.0	782.76539	299.71204	1100.0	299.71204	1100.0	782.76539	12.346543	12.540157	11.856173
10730	11.859594	381.20191	1100.0	761.86274	381.20191	1100.0	381.20191	1100.0	761.86274	12.365132	12.485176	11.859594
10740	11.862981	411.45517	1100.0	786.65241	411.45517	1100.0	411.45517	1100.0	786.65241	12.345628	12.422188	11.862981
10750	11.866334	413.23218	1100.0	834.34288	413.23218	1100.0	413.23218	1100.0	834.34288	12.305963	12.356874	11.866334
10760	11.869654	411.47009	1100.0	819.1335	411.47009	1100.0	411.47009	1100.0	819.1335	12.317565	12.291814	11.869654
10770	11.872941	410.8026	1100.0	800.34177	410.8026	1100.0	410.8026	1100.0	800.34177	12.331991	12.22693	11.872941
10780	11.876196	204.71277	1100.0	753.29251	204.71277	1100.0	204.71277	1100.0	753.29251	12.370937	12.175935	11.876196
10790	11.879417	75.226847	1100.0	721.24069	75.226847	1100.0	75.226847	1100.0	721.24069	12.398598	12.155278	11.879417
10800	11.882607	75.000001	1100.0	733.65461	75.000001	1100.0	75.000001	1100.0	733.65461	12.389542	12.142301	11.882607
10810	11.885765	260.7682	1100.0	751.94546	260.7682	1100.0	260.7682	1100.0	751.94546	12.374742	12.120591	11.885765
10820	11.888892	344.19659	1100.0	788.66146	344.19659	1100.0	344.19659	1100.0	788.66146	12.343335	12.065661	11.888892
10830	11.891988	270.0342	1100.0	782.87192	270.0342	1100.0	270.0342	1100.0	782.87192	12.34684	12.023277	11.891988
10840	11.895052	299.98248	1100.0	739.89847	299.98248	1100.0	299.98248	1100.0	739.89847	12.382037	11.977898	11.895052
10850	11.898087	315.66646	1100.0	699.25072	315.66646	1100.0	315.66646	1100.0	699.25072	12.416565	11.928768	11.898087
10860	11.901091	321.47346	1100.0	700.24015	321.47346	1100.0	321.47346	1100.0	700.24015	12.417063	11.8781	11.901091
10870	11.904065	392.93034	1100.0	739.86065	392.93034	1100.0	392.93034	1100.0	739.86065	12.38482	11.822209	11.904065
10880	11.90701	260.54928	1100.0	783.62536	260.54928	1100.0	260.54928	1100.0	783.62536	12.347863	11.770545	11.90701
10890	11.909925	270.222	1100.0	791.2973	270.222	1100.0	270.222	1100.0	791.2973	12.340171	11.728048	11.909925
10900	11.912811	243.93509	1100.0	755.82292	243.93509	1100.0	243.93509	1100.0	755.82292	12.368815	11.686605	11.912811
10910	11.915669	226.54745	1100.0	820.50148	226.54745	1100.0	226.54745	1100.0	820.50148	12.315226	11.649095	11.915669
10920	11.918498	220.0894	1100.0	806.26689	220.0894	1100.0	220.0894	1100.0	806.26689	12.328336	11.613294	11.918498
10930	11.921299	257.57266	1100.0	836.88522	257.57266	1100.0	257.57266	1100.0	836.88522	12.303864	11.575448	11.921299
10940	11.924072	281.65591	1100.0	884.21114	281.65591	1100.0	281.65591	1100.0	884.21114	12.264303	11.532117	11.924072
10950	11.926818	290.59768	1100.0	904.73342	290.59768	1100.0	290.59768	1100.0	904.73342	12.246025	11.486421	11.926818
10960	11.929536	277.1554	1100.0	810.30551	277.1554	1100.0	277.1554	1100.0	810.30551	12.323566	11.440974	11.929536
10970	11.932227	267.88906	1100.0	762.60348	267.88906	1100.0	267.88906	1100.0	762.60348	12.363254	11.397606	11.932227
10980	11.934891	264.44572	1100.0	736.20929	264.44572	1100.0	264.44572	1100.0	736.20929	12.386327	11.355149	11.934891
10990	11.937529	219.63899	1100.0	755.3865	219.63899	1100.0	219.63899	1100.0	755.3865	12.371576	11.315952	11.937529
11000	11.940141	191.91113	1100.0	802.50367	191.91113	1100.0	191.91113	1100.0	802.50367	12.332563	11.283122	11.940141
11010	11.942726	304.80979	1100.0	822.18458	304.80979	1100.0	304.80979	1100.0	822.18458	12.315203	11.239175	11.942726
11020	11.945286	366.37238	1100.0	809.3629	366.37238	1100.0	366.37238	1100.0	809.3629	12.324601	11.186715	11.945286
11030	11.947821	406.55448	1100.0	763.77051	406.55448	1100.0	406.55448	1100.0	763.77051	12.362163	11.125138	11.947821
11040	11.95033	253.51426	1100.0	727.32429	253.51426	1100.0	253.51426	1100.0	727.32429	12.393355	11.066772	11.95033
11050	11.952814	223.34422	1100.0	733.53273	223.34422	1100.0	223.34422	1100.0	733.53273	12.389499	11.028355	11.952814
11060	11.955274	205.10189	1100.0	827.77775	205.10189	1100.0	205.10189	1100.0	827.77775	12.311567	10.994102	11.955274
11070	11.957709	198.327	1100.0	868.20521	198.327	1100.0	198.327	1100.0	868.20521	12.277211	10.961642	11.957709
11080	11.96012	200.00034	1100.0	868.73372	200.00034	1100.0	200.00034	1100.0	868.73372	12.275447	10.929564	11.96012
11090	11.962507	201.69185	1100.0	828.87969	201.69185	1100.0	201.69185	1100.0	828.87969	12.307895	10.897132	11.962507
11100	11.96487	202.3227	1100.0	785.28472	202.3227	1100.0	202.3227	1100.0	785.28472	12.344721	10.864534	11.96487
11110	11.967209	273.33935	1100.0	714.22322	273.33935	1100.0	273.33935	1100.0	714.22322	12.405239	10.82712	11.967209
11120	11.969526	317.74541	1100.0	749.97563	317.74541	1100.0	317.74541	1100.0	749.97563	12.376356	10.779534	11.969526
11130	11.971819	334.22717	1100.0	795.86786	334.22717	1100.0	334.22717	1100.0	795.86786	12.337794	10.727585	11.971819
11140	11.974089	233.87638	1100.0	809.70392	233.87638	1100.0	233.87638	1100.0	809.70392	12.32501	10.681173	11.974089
11150	11.976337	284.02513	1100.0	778.76299	284.02513	1100.0	284.02513	1100.0	778.76299	12.349758	10.642044	11.976337
11160	11.978563	244.30811	1100.0	766.52163	244.30811	1100.0	244.30811	1100.0	766.52163	12.360094	10.600333	11.978563
11170	11.980766	207.98248	1100.0	746.38293	207.98248	1100.0	207.98248	1100.0	746.38293	12.378057	10.563984	11.980766
11180	11.982947	204.58454	1100.0	771.8902	204.58454	1100.0	204.58454	1100.0	771.8902	12.357943	10.532156	11.982947
11190	11.985107	314.93184	1100.0	819.59377	314.93184	1100.0	314.93184	1100.0	819.59377	12.318243	10.482916	11.985107
11200	11.987245	326.74698	1100.0	845.63519	326.74698	1100.0	326.74698	1100.0	845.63519	12.295457	10.432581	11.987245
11210	11.989362	325.67478	1100.0	825.87711	325.67478	1100.0	325.67478	1100.0	825.87711	12.310696	10.373097	11.989362
11220	11.991458	269.10324	1100.0	778.69571	269.10324	1100.0	269.10324	1100.0	778.69571	12.349775	10.330457	11.991458
11230	11.993533	204.93824	1100.0	747.27438	204.93824	1100.0	204.93824	1100.0	747.27438	12.376926	10.291643	11.993533
11240	11.995588	273.29775	1100.0	760.50172	273.29775	1100.0	273.29775	1100.0	760.50172	12.367188	10.249601	11.995588
11250	11.997621	247.07258	1100.0	806.21658	247.07258	1100.0	247.07258	1100.0	806.21658	12.329513	10.208356	11.997621
11260	11.999635	320.44388	1100.0	886.17687	320.44388	1100.0	320.44388	1100.0	886.17687	12.26205	10.164096	11.999635
11270	12.001629	368.87721	1100.0	879.552	368.87721	1100.0	368.87721	1100.0	879.552	12.266253	10.108875	12.001629
11280	12.003603	386.86572	1100.0	836.21864	386.86572	1100.0	386.86572	1100.0	836.21864	12.301771	10.048893	12.003603
11290	12.005557	416.11676	1100.0	796.01927	416.11676	1100.0	416.11676	1100.0	796.01927	12.335946	9.9856342	12.005557
11300	12.007492	257.83191	1100.0	795.913	257.83191	1100.0	257.83191	1100.0	795.913	12.337358	9.9422447	12.007492
11310	12.009407	261.49817	1100.0	746.25728	261.49817	1100.0	261.49817	1100.0	746.25728	12.379491	9.900702	12.009407
11320	12.011304	244.92586	1100.0	789.67502	244.92586	1100.0	244.92586	1100.0	789.67502	12.342803	9.8600048	12.011304
11330	12.013181	234.20086	1100.0	796.51228	234.20086	1100.0	234.20086	1100.0	796.51228	12.335802	9.8217455	12.013181
11340	12.01504	230.21847	1100.0	760.47885	230.21847	1100.0	230.21847	1100.0	760.47885	12.364929	9.7845402	12.01504
11350	12.01688	218.16292	1100.0	714.7037	218.16292	1100.0	218.16292	1100.0	714.7037	12.403405	9.7484351	12.01688
11360	12.018702	210.99293	1100.0	773.92642	210.99293	1100.0	210.99293	1100.0	773.92642	12.355312	9.7139915	12.018702
11370	12.020506	208.33344	1100.0	805.19082	208.33344	1100.0	208.33344	1100.0	805.19082	12.330285	9.6802519	12.020506
11380	12.022292	220.74997	1100.0	852.40313	220.74997	1100.0	220.74997	1100.0	852.40313	12.290796	9.6458726	12.022292
11390	12.024061	228.7771	1100.0	872.15986	228.7771	1100.0	228.7771	1100.0	872.15986	12.273145	9.609668	12.024061
11400	12.025811	231.75768	1100.0	846.29677	231.75768	1100.0	231.75768	1100.0	846.29677	12.293562	9.5726746	12.025811
11410	12.027544	281.67461	1100.0	725.85448	281.67461	1100.0	281.67461	1100.0	725.85448	12.393888	9.5321115	12.027544
11420	12.02926	312.64612	1100.0	700.16456	312.64612	1100.0	312.64612	1100.0	700.16456	12.416389	9.4844412	12.02926
11430	12.030959	324.14038	1100.0	720.11198	324.14038	1100.0	324.14038	1100.0	720.11198	12.400987	9.4337282	12.030959
11440	12.032641	263.75461	1100.0	767.35389	263.75461	1100.0	263.75461	1100.0	767.35389	12.361846	9.3862323	12.032641
11450	12.034306	224.85275	1100.0	798.45628	224.85275	1100.0	224.85275	1100.0	798.45628	12.334953	9.3475884	12.034306
11460	12.035955	210.40857	1100.0	783.62241	210.40857	1100.0	210.40857	1100.0	783.62241	12.346033	9.3127674	12.035955
11470	12.037587	248.61785	1100.0	737.7886	248.61785	1100.0	248.61785	1100.0	737.7886	12.383819	9.2764339	12.037587
11480	12.039203	273.91453	1100.0	701.89295	273.91453	1100.0	273.91453	1100.0	701.89295	12.41457	9.2343785	12.039203
11490	12.040803	283.31025	1100.0	708.9377	283.31025	1100.0	283.31025	1100.0	708.9377	12.410015	9.1898366	12.040803
11500	12.042387	243.7462	1100.0	752.44594	243.7462	1100.0	243.7462	1100.0	752.44594	12.374342	9.1472664	12.042387
11510	12.043956	218.08095	1100.0	889.9349	218.08095	1100.0	218.08095	1100.0	889.9349	12.259084	9.1105274	12.043956
11520	12.045508	208.55069	1100.0	889.62334	208.55069	1100.0	208.55069	1100.0	889.62334	12.258018	9.0763107	12.045508
11530	12.047046	246.90012	1100.0	849.31144	246.90012	1100.0	246.90012	1100.0	849.31144	12.290866	9.0402136	12.047046
11540	12.048568	271.81764	1100.0	806.06619	271.81764	1100.0	271.81764	1100.0	806.06619	12.327422	8.9984573	12.048568
11550	12.050074	281.07042	1100.0	799.64708	281.07042	1100.0	281.07042	1100.0	799.64708	12.334077	8.9542521	12.050074
11560	12.051566	239.12376	1100.0	806.82235	239.12376	1100.0	239.12376	1100.0	806.82235	12.328989	8.9121891	12.051566
11570	12.053043	211.98025	1100.0	852.47551	211.98025	1100.0	211.98025	1100.0	852.47551	12.290604	8.8762965	12.053043
11580	12.054505	201.90137	1100.0	865.50123	201.90137	1100.0	201.90137	1100.0	865.50123	12.278488	8.8430714	12.054505
11590	12.055953	265.22804	1100.0	833.9224	265.22804	1100.0	265.22804	1100.0	833.9224	12.303782	8.8063286	12.055953
11600	12.057386	305.8368	1100.0	786.77245	305.8368	1100.0	305.8368	1100.0	786.77245	12.343232	8.7603358	12.057386
11610	12.058805	320.9139	1100.0	808.60874	320.9139	1100.0	320.9139	1100.0	808.60874	12.326227	8.7103526	12.058805
11620	12.06021	291.29487	1100.0	834.82749	291.29487	1100.0	291.29487	1100.0	834.82749	12.305508	8.6612588	12.06021
11630	12.061601	271.31669	1100.0	882.52921	271.31669	1100.0	271.31669	1100.0	882.52921	12.265786	8.6166658	12.061601
